Wall time,Step,Value
1706302763.8667898,548,4.277783066663704e-17
1706302764.071291,549,4.256661836902775e-17
1706302765.9155967,558,8.663210620597506e-18
1706302766.3244286,560,8.27582456894606e-18
1706302767.1547036,564,1.4417341177770546e-17
1706302767.360136,565,1.991063108212295e-17
1706302767.5629044,566,3.691168082937023e-17
1706302768.3841822,570,1.8567695085836985e-17
1706302769.2074752,574,1.8885631466848786e-18
1706302769.4104042,575,1.9838231271828635e-18
1706302770.0391824,578,2.3386046142196136e-18
1706302770.4486334,580,1.8789527555330844e-18
1706302770.6587315,581,2.1267762738491246e-18
1706302770.870479,582,2.0910371083031585e-18
1706302771.0729022,583,2.015454100216585e-18
1706302771.2753694,584,2.8953827796612004e-18
1706302771.4876273,585,4.980791544281395e-18
1706302771.896676,587,1.9017802107435265e-17
1706302772.102146,588,2.4572045296765478e-17
1706302773.1298857,593,2.5004544951844954e-18
1706302773.3368986,594,1.5250594536790631e-18
1706302774.1604204,598,5.635371099255459e-19
1706302774.7754707,601,1.6466557275073942e-18
1706302775.1945257,603,7.254964889240145e-19
1706302776.4307096,609,5.2516875080258e-19
1706302776.844321,611,5.834457963060488e-19
1706302777.897463,616,3.4379254769534794e-19
1706302778.7080586,620,3.4629538943378026e-19
1706302778.9158938,621,7.60333872505933e-19
1706302779.3312414,623,8.631362409255413e-19
1706302781.8170443,635,1.3309188197443721e-18
1706302783.2761776,642,1.731322833081025e-18
1706302783.4867165,643,5.290773342932579e-19
1706302783.9006019,645,3.9889197887569423e-19
1706302784.1029253,646,1.1697025591287059e-18
1706302784.3078144,647,3.518212661183642e-19
1706302784.5184307,648,6.875129238822506e-19
1706302784.947538,650,6.668372859775463e-19
1706302785.5812247,653,3.8958270731626347e-19
1706302786.41099,657,3.799202554846667e-19
1706302786.629397,658,5.62802780336752e-19
1706302787.4754655,662,1.0534938160275093e-18
1706302788.0895224,665,5.499407421970118e-19
1706302788.9152672,669,3.6851821697547677e-19
1706302789.5351226,672,1.0036506006520546e-18
1706302789.7378175,673,5.326247500489799e-19
1706302789.9456434,674,4.245500616519293e-19
1706302790.1574152,675,5.525599062090844e-19
1706302790.3691747,676,8.06084508403205e-19
1706302790.7795305,678,6.762662143824617e-19
1706302790.9841897,679,4.0795795593745785e-19
1706302791.193846,680,1.0515028956906707e-18
1706302791.8353057,683,5.2974647171002505e-19
1706302792.0470538,684,5.90904225395498e-19
1706302792.2640817,685,5.397684369153527e-19
1706302792.679306,687,5.689926245592746e-19
1706302793.0893266,689,3.1675022986279365e-19
1706302793.291497,690,6.371740722235119e-19
1706302794.7571247,697,8.659087952424542e-19
1706302795.3783634,700,7.207573127007568e-19
1706302796.220309,704,4.353161016676425e-19
1706302796.849789,707,5.887810078594392e-19
1706302797.2544384,709,6.652906650272253e-19
1706302797.667361,711,1.277948861653467e-18
1706302798.5346944,715,5.277096945479781e-19
1706302799.361388,719,6.474876702935527e-19
1706302800.00393,722,3.574812494597583e-19
1706302800.2085764,723,5.347212910102838e-19
1706302800.4238904,724,3.4898962008644204e-19
1706302800.6367478,725,4.807289376822632e-19
1706302801.8855004,731,7.382367764173445e-19
1706302803.1312575,737,7.764163315654952e-19
1706302803.545833,739,6.014719747087458e-19
1706302803.7525206,740,5.381064759683688e-19
1706302804.577413,744,3.1442567139576064e-19
1706302805.19623,747,8.049471867597328e-19
1706302805.3987753,748,4.674219280717578e-19
1706302806.023083,751,3.021344654268645e-19
1706302806.2339973,752,5.194553109140997e-19
1706302806.448408,753,5.167533254431952e-19
1706302806.857408,755,6.030212839960576e-19
1706302807.2622063,757,1.3792671129577903e-18
1706302808.5222921,763,5.322170534045678e-19
1706302809.1384451,766,4.945938289171473e-19
1706302809.3444052,767,6.137422685177808e-19
1706302809.9677796,770,8.010508041830901e-19
1706302810.1702101,771,5.840279763609213e-19
1706302810.3793046,772,5.497248480571355e-19
1706302810.7904274,774,4.538071555745943e-19
1706302811.0032673,775,3.7781228909115187e-19
1706302812.2397404,781,3.9508880921432855e-19
1706302813.0787141,785,4.55323377637404e-19
1706302813.2877762,786,6.842360995844101e-19
1706302813.7075086,788,4.7175795714397245e-19
1706302814.1140141,790,3.875137218091152e-19
1706302814.5431101,792,3.7038950631622485e-19
1706302814.7553303,793,6.349109060675668e-19
1706302814.9683676,794,5.0943339740756035e-19
1706302815.1794357,795,4.806876820492121e-19
1706302815.3838854,796,4.964736485579624e-19
1706302816.0134175,799,6.5195382521587965e-19
1706302816.4257636,801,5.361886577181646e-19
1706302816.8606443,803,1.3632514487326918e-18
1706302817.488111,806,4.775694179350403e-19
1706302817.912722,808,5.359518772678213e-19
1706302818.11786,809,7.7333156826613185e-19
1706302818.3296611,810,5.350123551883259e-19
1706302819.5649586,816,3.8069390200195106e-19
1706302819.7689743,817,1.2161420296810814e-18
1706302820.1839595,819,5.574565569414569e-19
1706302820.8065321,822,6.510455292045081e-19
1706302821.638703,826,6.288998362549322e-19
1706302822.266711,829,1.1241848572919288e-17
1706302822.890211,832,7.440938872384677e-19
1706302823.096028,833,4.846010218284122e-19
1706302823.5007565,835,3.3949529271434668e-18
1706302823.9069135,837,3.0805534670333664e-19
1706302824.3209307,839,5.736432924569891e-19
1706302825.3519685,844,2.698560167686671e-19
1706302825.9866557,847,6.279223155660477e-19
1706302826.4298313,849,6.722675199038038e-19
1706302829.6982377,864,5.669694441785464e-19
1706302830.5399694,868,5.890273008868269e-19
1706302830.970607,870,6.651304504823314e-19
1706302831.1822734,871,9.94902545288847e-19
1706302832.0276728,875,6.345460160198543e-19
1706302832.4436429,877,4.778689607143611e-19
1706302832.6516397,878,5.536435645103172e-19
1706302833.265398,881,4.000725465555664e-19
1706302833.6821883,883,6.164975037406184e-19
1706302834.1070502,885,9.740841670296889e-19
1706302834.7313967,888,4.1630588852873714e-19
1706302835.1512587,890,4.504753754648073e-19
1706302835.3566318,891,1.256666848660973e-18
1706302835.771872,893,5.978505779869886e-19
1706302836.5933282,897,6.406847818395518e-19
1706302837.4352455,901,4.38820193838782e-19
1706302838.9045885,908,5.482720087087627e-19
1706302839.1169326,909,7.81661845721212e-19
1706302839.3260663,910,6.857239390124516e-19
1706302839.5304759,911,1.0376603383323255e-18
1706302839.950552,913,9.256972031226339e-19
1706302840.5933585,916,1.435842544543661e-18
1706302840.7996798,917,8.5517819474611e-19
1706302841.0123746,918,9.882000041829063e-19
1706302841.656025,921,1.7642166007173853e-18
1706302841.8786387,922,1.5212334331532757e-18
1706302842.0956507,923,1.1333030966587693e-18
1706302842.3119626,924,5.500114144405968e-19
1706302844.055353,932,1.210863686794804e-18
1706302844.2689538,933,9.340433521057173e-19
1706302844.9140334,936,9.073592293277926e-19
1706302846.4051156,943,1.7295191657553532e-18
1706302847.0468485,946,1.782263406936608e-18
1706302848.7718306,954,1.961528541723028e-18
1706302848.9910748,955,1.1116339631396005e-18
1706302849.4269383,957,3.72688473883057e-19
1706302849.64011,958,6.857349508543562e-19
1706302849.854811,959,5.972350522136726e-19
1706302850.5062304,962,6.475161563258975e-19
1706302850.7206802,963,5.428356743254876e-19
1706302851.1511338,965,4.358551649330857e-19
1706302851.5821583,967,6.191965940793789e-19
1706302852.6849675,972,7.1949777512178e-19
1706302852.9014673,973,6.039361457535412e-19
1706302853.7645442,977,6.395316403668646e-19
1706302853.9809396,978,2.6640393874842073e-18
1706302854.1857798,979,9.148588623515047e-19
1706302854.4047828,980,7.305467884551688e-19
1706302855.04763,983,7.373672544971865e-19
1706302855.266595,984,8.850185285488073e-19
1706302855.483764,985,6.934124794085554e-19
1706302856.1445587,988,1.4745725883894657e-18
1706302856.3666852,989,6.2078772768641295e-19
1706302858.0892553,997,6.914446167312917e-19
1706302858.965813,1001,8.356451000624945e-19
1706302859.4175134,1003,5.179529958253385e-19
1706302859.8443344,1005,5.299433406958127e-19
1706302860.0567036,1006,4.883340362340757e-19
1706302860.6951983,1009,4.090118357366387e-19
1706302861.3467853,1012,3.4673262676581814e-18
1706302861.571497,1013,4.781462213159312e-19
1706302861.792811,1014,7.079253632557983e-19
1706302862.0083146,1015,3.7048597625516385e-19
1706302862.6490684,1018,8.999421075701828e-19
1706302864.395275,1026,3.589683134059755e-19
1706302864.8272803,1028,6.343349298672884e-19
1706302865.260256,1030,4.571540317305605e-19
1706302865.7057645,1032,4.031493430716551e-18
1706302865.9198062,1033,7.614085869167925e-19
1706302866.5818312,1036,5.298260878439833e-19
1706302867.0110486,1038,4.370001896960122e-19
1706302867.4437442,1040,7.423708700225197e-19
1706302868.5276053,1045,6.488297191386317e-19
1706302870.0427012,1052,8.00990471697162e-19
1706302870.255267,1053,5.640141863438359e-19
1706302870.8996696,1056,7.688855241724476e-19
1706302871.3299038,1058,3.5534226379327273e-19
1706302872.6431334,1064,6.599763397843018e-19
1706302872.8734815,1065,4.991780121731279e-19
1706302873.29488,1067,4.040468909049423e-19
1706302873.7264936,1069,4.912527947242574e-19
1706302874.5936453,1073,7.278434588157689e-19
